12a9f307-0b9c-4ae8-8d2a-973f30c3768a	ae57d74d-f604-4ffd-8d78-3cc34c2becb2	("(""(""""(endpoint)"""",resource)"",id)",cbe96fbe-b996-4d5d-b5cb-bcdc028bd28d)
15a48890-3751-4346-9253-21d21f43be24	91130434-e291-4333-9b14-52b31a8aa4fb	("(""(""""(endpoint)"""",resource)"",id)",c571e872-be3a-4510-8fdd-a20cacc4c1bc)
25e8072c-e735-400c-b215-b3a69cfcb11d	91130434-e291-4333-9b14-52b31a8aa4fb	("(""(""""(endpoint)"""",resource)"",id)",ce9d7eac-b62f-4c6c-ac48-b09f4c5d263c)
316fef4f-84e9-467d-9655-c03ef6d19a4a	dff8bc47-936f-48ef-84b1-f76f0fea7593	("(""(""""(endpoint)"""",resource)"",id)",cbe96fbe-b996-4d5d-b5cb-bcdc028bd28d)
33877c61-412a-48d0-852a-c114fa7a0db8	ae57d74d-f604-4ffd-8d78-3cc34c2becb2	("(""(""""(endpoint)"""",resource)"",id)",ce9d7eac-b62f-4c6c-ac48-b09f4c5d263c)
364b7487-1a91-468b-ad09-9481e686db85	dff8bc47-936f-48ef-84b1-f76f0fea7593	("(""(""""(endpoint)"""",resource)"",id)",79519a0d-ad07-482c-a43d-4e869f14a2a1)
76c3147c-7098-4fb5-8afc-4e733a5c5c98	ae57d74d-f604-4ffd-8d78-3cc34c2becb2	("(""(""""(endpoint)"""",resource)"",id)",c571e872-be3a-4510-8fdd-a20cacc4c1bc)
83ddc550-4527-4e2e-b57f-083a39dceff2	91130434-e291-4333-9b14-52b31a8aa4fb	("(""(""""(endpoint)"""",resource)"",id)",79519a0d-ad07-482c-a43d-4e869f14a2a1)
93db7089-54e6-43ac-b6f6-85c8ae165cc4	91130434-e291-4333-9b14-52b31a8aa4fb	("(""(""""(endpoint)"""",resource)"",id)",cbe96fbe-b996-4d5d-b5cb-bcdc028bd28d)
ab59fc1f-ce42-4be5-9ea5-cb55d7b41bdc	dff8bc47-936f-48ef-84b1-f76f0fea7593	("(""(""""(endpoint)"""",resource)"",id)",ce9d7eac-b62f-4c6c-ac48-b09f4c5d263c)
afbe6684-592d-4a31-b3cf-bfcef8d3487e	dff8bc47-936f-48ef-84b1-f76f0fea7593	("(""(""""(endpoint)"""",resource)"",id)",9df5b070-1b83-412d-af2c-0fcc6756f374)
c985b50a-9a34-4042-80ff-b333077b9c06	ae57d74d-f604-4ffd-8d78-3cc34c2becb2	("(""(""""(endpoint)"""",resource)"",id)",9df5b070-1b83-412d-af2c-0fcc6756f374)
dfb95752-8b70-4895-872a-1124ebde8046	ae57d74d-f604-4ffd-8d78-3cc34c2becb2	("(""(""""(endpoint)"""",resource)"",id)",79519a0d-ad07-482c-a43d-4e869f14a2a1)
e3d2e336-878b-458e-8f49-01847b4a3a0b	91130434-e291-4333-9b14-52b31a8aa4fb	("(""(""""(endpoint)"""",resource)"",id)",9df5b070-1b83-412d-af2c-0fcc6756f374)
f17c6ba4-517a-49b6-804c-edabb8bb723e	dff8bc47-936f-48ef-84b1-f76f0fea7593	("(""(""""(endpoint)"""",resource)"",id)",c571e872-be3a-4510-8fdd-a20cacc4c1bc)
